activity_code,subject_id,trial,fall_event,source_path,n_samples,sample_rate_hz,inferred_duration_sec,expected_duration_sec,duration_delta_sec
D07,SA11,05,0,data\raw\sisfall\SA11\D07_SA11_R05.txt,2400,200,12.0,12,0.0
D08,SA11,01,0,data\raw\sisfall\SA11\D08_SA11_R01.txt,2400,200,12.0,12,0.0
D08,SA11,02,0,data\raw\sisfall\SA11\D08_SA11_R02.txt,2400,200,12.0,12,0.0
D08,SA11,03,0,data\raw\sisfall\SA11\D08_SA11_R03.txt,2400,200,12.0,12,0.0
D08,SA11,04,0,data\raw\sisfall\SA11\D08_SA11_R04.txt,2400,200,12.0,12,0.0
D08,SA11,05,0,data\raw\sisfall\SA11\D08_SA11_R05.txt,2400,200,12.0,12,0.0
D09,SA11,01,0,data\raw\sisfall\SA11\D09_SA11_R01.txt,2400,200,12.0,12,0.0
D09,SA11,02,0,data\raw\sisfall\SA11\D09_SA11_R02.txt,2400,200,12.0,12,0.0
D09,SA11,03,0,data\raw\sisfall\SA11\D09_SA11_R03.txt,2400,200,12.0,12,0.0
D09,SA11,04,0,data\raw\sisfall\SA11\D09_SA11_R04.txt,2400,200,12.0,12,0.0
D09,SA11,05,0,data\raw\sisfall\SA11\D09_SA11_R05.txt,2400,200,12.0,12,0.0
D10,SA11,01,0,data\raw\sisfall\SA11\D10_SA11_R01.txt,2400,200,12.0,12,0.0
D10,SA11,02,0,data\raw\sisfall\SA11\D10_SA11_R02.txt,2400,200,12.0,12,0.0
D10,SA11,03,0,data\raw\sisfall\SA11\D10_SA11_R03.txt,2400,200,12.0,12,0.0
D10,SA11,04,0,data\raw\sisfall\SA11\D10_SA11_R04.txt,2400,200,12.0,12,0.0
D10,SA11,05,0,data\raw\sisfall\SA11\D10_SA11_R05.txt,2400,200,12.0,12,0.0
D11,SA11,01,0,data\raw\sisfall\SA11\D11_SA11_R01.txt,2399,200,11.99,12,-0.01
D11,SA11,02,0,data\raw\sisfall\SA11\D11_SA11_R02.txt,2400,200,12.0,12,0.0
D11,SA11,03,0,data\raw\sisfall\SA11\D11_SA11_R03.txt,2400,200,12.0,12,0.0
D11,SA11,04,0,data\raw\sisfall\SA11\D11_SA11_R04.txt,2400,200,12.0,12,0.0
D11,SA11,05,0,data\raw\sisfall\SA11\D11_SA11_R05.txt,2400,200,12.0,12,0.0
D12,SA11,01,0,data\raw\sisfall\SA11\D12_SA11_R01.txt,2399,200,11.99,12,-0.01
D12,SA11,02,0,data\raw\sisfall\SA11\D12_SA11_R02.txt,2400,200,12.0,12,0.0
D12,SA11,03,0,data\raw\sisfall\SA11\D12_SA11_R03.txt,2400,200,12.0,12,0.0
D12,SA11,04,0,data\raw\sisfall\SA11\D12_SA11_R04.txt,2400,200,12.0,12,0.0
D12,SA11,05,0,data\raw\sisfall\SA11\D12_SA11_R05.txt,2400,200,12.0,12,0.0
D13,SA11,01,0,data\raw\sisfall\SA11\D13_SA11_R01.txt,2400,200,12.0,12,0.0
D13,SA11,02,0,data\raw\sisfall\SA11\D13_SA11_R02.txt,2400,200,12.0,12,0.0
D13,SA11,03,0,data\raw\sisfall\SA11\D13_SA11_R03.txt,2400,200,12.0,12,0.0
D13,SA11,04,0,data\raw\sisfall\SA11\D13_SA11_R04.txt,2400,200,12.0,12,0.0
D13,SA11,05,0,data\raw\sisfall\SA11\D13_SA11_R05.txt,2400,200,12.0,12,0.0
D14,SA11,01,0,data\raw\sisfall\SA11\D14_SA11_R01.txt,2400,200,12.0,12,0.0
D14,SA11,02,0,data\raw\sisfall\SA11\D14_SA11_R02.txt,2400,200,12.0,12,0.0
D14,SA11,03,0,data\raw\sisfall\SA11\D14_SA11_R03.txt,2400,200,12.0,12,0.0
D14,SA11,04,0,data\raw\sisfall\SA11\D14_SA11_R04.txt,2400,200,12.0,12,0.0
D14,SA11,05,0,data\raw\sisfall\SA11\D14_SA11_R05.txt,2400,200,12.0,12,0.0
D15,SA11,01,0,data\raw\sisfall\SA11\D15_SA11_R01.txt,2400,200,12.0,12,0.0
D15,SA11,02,0,data\raw\sisfall\SA11\D15_SA11_R02.txt,2400,200,12.0,12,0.0
D15,SA11,03,0,data\raw\sisfall\SA11\D15_SA11_R03.txt,2400,200,12.0,12,0.0
D15,SA11,04,0,data\raw\sisfall\SA11\D15_SA11_R04.txt,2400,200,12.0,12,0.0
D15,SA11,05,0,data\raw\sisfall\SA11\D15_SA11_R05.txt,2400,200,12.0,12,0.0
D16,SA11,01,0,data\raw\sisfall\SA11\D16_SA11_R01.txt,2399,200,11.99,12,-0.01
D16,SA11,02,0,data\raw\sisfall\SA11\D16_SA11_R02.txt,2400,200,12.0,12,0.0
D16,SA11,03,0,data\raw\sisfall\SA11\D16_SA11_R03.txt,2400,200,12.0,12,0.0
D16,SA11,04,0,data\raw\sisfall\SA11\D16_SA11_R04.txt,2400,200,12.0,12,0.0
D16,SA11,05,0,data\raw\sisfall\SA11\D16_SA11_R05.txt,2400,200,12.0,12,0.0
D17,SA11,01,0,data\raw\sisfall\SA11\D17_SA11_R01.txt,4999,200,25.0,25,-0.0
D17,SA11,02,0,data\raw\sisfall\SA11\D17_SA11_R02.txt,5000,200,25.0,25,0.0
D17,SA11,03,0,data\raw\sisfall\SA11\D17_SA11_R03.txt,5000,200,25.0,25,0.0
D17,SA11,04,0,data\raw\sisfall\SA11\D17_SA11_R04.txt,5000,200,25.0,25,0.0
D17,SA11,05,0,data\raw\sisfall\SA11\D17_SA11_R05.txt,5000,200,25.0,25,0.0
D18,SA11,01,0,data\raw\sisfall\SA11\D18_SA11_R01.txt,2400,200,12.0,12,0.0
D18,SA11,02,0,data\raw\sisfall\SA11\D18_SA11_R02.txt,2400,200,12.0,12,0.0
D18,SA11,03,0,data\raw\sisfall\SA11\D18_SA11_R03.txt,2400,200,12.0,12,0.0
D18,SA11,04,0,data\raw\sisfall\SA11\D18_SA11_R04.txt,2400,200,12.0,12,0.0
D18,SA11,05,0,data\raw\sisfall\SA11\D18_SA11_R05.txt,2400,200,12.0,12,0.0
D19,SA11,01,0,data\raw\sisfall\SA11\D19_SA11_R01.txt,2400,200,12.0,12,0.0
D19,SA11,02,0,data\raw\sisfall\SA11\D19_SA11_R02.txt,2400,200,12.0,12,0.0
D19,SA11,03,0,data\raw\sisfall\SA11\D19_SA11_R03.txt,2400,200,12.0,12,0.0
D19,SA11,04,0,data\raw\sisfall\SA11\D19_SA11_R04.txt,2400,200,12.0,12,0.0
D19,SA11,05,0,data\raw\sisfall\SA11\D19_SA11_R05.txt,2400,200,12.0,12,0.0
F01,SA11,01,1,data\raw\sisfall\SA11\F01_SA11_R01.txt,3000,200,15.0,15,0.0
F01,SA11,02,1,data\raw\sisfall\SA11\F01_SA11_R02.txt,3000,200,15.0,15,0.0
F01,SA11,03,1,data\raw\sisfall\SA11\F01_SA11_R03.txt,3000,200,15.0,15,0.0
F01,SA11,04,1,data\raw\sisfall\SA11\F01_SA11_R04.txt,3000,200,15.0,15,0.0
F01,SA11,05,1,data\raw\sisfall\SA11\F01_SA11_R05.txt,2999,200,14.99,15,-0.01
F02,SA11,01,1,data\raw\sisfall\SA11\F02_SA11_R01.txt,3000,200,15.0,15,0.0
F02,SA11,02,1,data\raw\sisfall\SA11\F02_SA11_R02.txt,3000,200,15.0,15,0.0
F02,SA11,03,1,data\raw\sisfall\SA11\F02_SA11_R03.txt,3000,200,15.0,15,0.0
F02,SA11,04,1,data\raw\sisfall\SA11\F02_SA11_R04.txt,3000,200,15.0,15,0.0
F02,SA11,05,1,data\raw\sisfall\SA11\F02_SA11_R05.txt,3000,200,15.0,15,0.0
F03,SA11,01,1,data\raw\sisfall\SA11\F03_SA11_R01.txt,3000,200,15.0,15,0.0
F03,SA11,02,1,data\raw\sisfall\SA11\F03_SA11_R02.txt,3000,200,15.0,15,0.0
F03,SA11,03,1,data\raw\sisfall\SA11\F03_SA11_R03.txt,3000,200,15.0,15,0.0
F03,SA11,04,1,data\raw\sisfall\SA11\F03_SA11_R04.txt,3000,200,15.0,15,0.0
F03,SA11,05,1,data\raw\sisfall\SA11\F03_SA11_R05.txt,3000,200,15.0,15,0.0
F04,SA11,01,1,data\raw\sisfall\SA11\F04_SA11_R01.txt,3000,200,15.0,15,0.0
F04,SA11,02,1,data\raw\sisfall\SA11\F04_SA11_R02.txt,3000,200,15.0,15,0.0
F04,SA11,03,1,data\raw\sisfall\SA11\F04_SA11_R03.txt,3000,200,15.0,15,0.0
F04,SA11,04,1,data\raw\sisfall\SA11\F04_SA11_R04.txt,3000,200,15.0,15,0.0
F04,SA11,05,1,data\raw\sisfall\SA11\F04_SA11_R05.txt,3000,200,15.0,15,0.0
F05,SA11,01,1,data\raw\sisfall\SA11\F05_SA11_R01.txt,3000,200,15.0,15,0.0
F05,SA11,02,1,data\raw\sisfall\SA11\F05_SA11_R02.txt,2999,200,14.99,15,-0.01
F05,SA11,03,1,data\raw\sisfall\SA11\F05_SA11_R03.txt,3000,200,15.0,15,0.0
F05,SA11,04,1,data\raw\sisfall\SA11\F05_SA11_R04.txt,3000,200,15.0,15,0.0
F05,SA11,05,1,data\raw\sisfall\SA11\F05_SA11_R05.txt,3000,200,15.0,15,0.0
F06,SA11,01,1,data\raw\sisfall\SA11\F06_SA11_R01.txt,2999,200,14.99,15,-0.01
F06,SA11,02,1,data\raw\sisfall\SA11\F06_SA11_R02.txt,3000,200,15.0,15,0.0
F06,SA11,03,1,data\raw\sisfall\SA11\F06_SA11_R03.txt,3000,200,15.0,15,0.0
F06,SA11,04,1,data\raw\sisfall\SA11\F06_SA11_R04.txt,3000,200,15.0,15,0.0
F06,SA11,05,1,data\raw\sisfall\SA11\F06_SA11_R05.txt,3000,200,15.0,15,0.0
F07,SA11,01,1,data\raw\sisfall\SA11\F07_SA11_R01.txt,3000,200,15.0,15,0.0
F07,SA11,02,1,data\raw\sisfall\SA11\F07_SA11_R02.txt,3000,200,15.0,15,0.0
F07,SA11,03,1,data\raw\sisfall\SA11\F07_SA11_R03.txt,3000,200,15.0,15,0.0
F07,SA11,04,1,data\raw\sisfall\SA11\F07_SA11_R04.txt,3000,200,15.0,15,0.0
F07,SA11,05,1,data\raw\sisfall\SA11\F07_SA11_R05.txt,3000,200,15.0,15,0.0
F08,SA11,01,1,data\raw\sisfall\SA11\F08_SA11_R01.txt,3000,200,15.0,15,0.0
F08,SA11,02,1,data\raw\sisfall\SA11\F08_SA11_R02.txt,3000,200,15.0,15,0.0
F08,SA11,03,1,data\raw\sisfall\SA11\F08_SA11_R03.txt,3000,200,15.0,15,0.0
F08,SA11,04,1,data\raw\sisfall\SA11\F08_SA11_R04.txt,3000,200,15.0,15,0.0
F08,SA11,05,1,data\raw\sisfall\SA11\F08_SA11_R05.txt,3000,200,15.0,15,0.0
F09,SA11,01,1,data\raw\sisfall\SA11\F09_SA11_R01.txt,3000,200,15.0,15,0.0
F09,SA11,02,1,data\raw\sisfall\SA11\F09_SA11_R02.txt,3000,200,15.0,15,0.0
F09,SA11,03,1,data\raw\sisfall\SA11\F09_SA11_R03.txt,3000,200,15.0,15,0.0
F09,SA11,04,1,data\raw\sisfall\SA11\F09_SA11_R04.txt,3000,200,15.0,15,0.0
F09,SA11,05,1,data\raw\sisfall\SA11\F09_SA11_R05.txt,3000,200,15.0,15,0.0
F10,SA11,01,1,data\raw\sisfall\SA11\F10_SA11_R01.txt,3000,200,15.0,15,0.0
F10,SA11,02,1,data\raw\sisfall\SA11\F10_SA11_R02.txt,3000,200,15.0,15,0.0
F10,SA11,03,1,data\raw\sisfall\SA11\F10_SA11_R03.txt,3000,200,15.0,15,0.0
F10,SA11,04,1,data\raw\sisfall\SA11\F10_SA11_R04.txt,3000,200,15.0,15,0.0
F10,SA11,05,1,data\raw\sisfall\SA11\F10_SA11_R05.txt,3000,200,15.0,15,0.0
F11,SA11,01,1,data\raw\sisfall\SA11\F11_SA11_R01.txt,2999,200,14.99,15,-0.01
F11,SA11,02,1,data\raw\sisfall\SA11\F11_SA11_R02.txt,3000,200,15.0,15,0.0
F11,SA11,03,1,data\raw\sisfall\SA11\F11_SA11_R03.txt,3000,200,15.0,15,0.0
F11,SA11,04,1,data\raw\sisfall\SA11\F11_SA11_R04.txt,3000,200,15.0,15,0.0
F11,SA11,05,1,data\raw\sisfall\SA11\F11_SA11_R05.txt,3000,200,15.0,15,0.0
F12,SA11,01,1,data\raw\sisfall\SA11\F12_SA11_R01.txt,3000,200,15.0,15,0.0
F12,SA11,02,1,data\raw\sisfall\SA11\F12_SA11_R02.txt,3000,200,15.0,15,0.0
F12,SA11,03,1,data\raw\sisfall\SA11\F12_SA11_R03.txt,3000,200,15.0,15,0.0
F12,SA11,04,1,data\raw\sisfall\SA11\F12_SA11_R04.txt,3000,200,15.0,15,0.0
F12,SA11,05,1,data\raw\sisfall\SA11\F12_SA11_R05.txt,3000,200,15.0,15,0.0
F13,SA11,01,1,data\raw\sisfall\SA11\F13_SA11_R01.txt,2999,200,14.99,15,-0.01
F13,SA11,02,1,data\raw\sisfall\SA11\F13_SA11_R02.txt,3000,200,15.0,15,0.0
F13,SA11,03,1,data\raw\sisfall\SA11\F13_SA11_R03.txt,3000,200,15.0,15,0.0
F13,SA11,04,1,data\raw\sisfall\SA11\F13_SA11_R04.txt,3000,200,15.0,15,0.0
F13,SA11,05,1,data\raw\sisfall\SA11\F13_SA11_R05.txt,3000,200,15.0,15,0.0
F14,SA11,01,1,data\raw\sisfall\SA11\F14_SA11_R01.txt,3000,200,15.0,15,0.0
F14,SA11,02,1,data\raw\sisfall\SA11\F14_SA11_R02.txt,3000,200,15.0,15,0.0
F14,SA11,03,1,data\raw\sisfall\SA11\F14_SA11_R03.txt,3000,200,15.0,15,0.0
F14,SA11,04,1,data\raw\sisfall\SA11\F14_SA11_R04.txt,3000,200,15.0,15,0.0
F14,SA11,05,1,data\raw\sisfall\SA11\F14_SA11_R05.txt,3000,200,15.0,15,0.0
F15,SA11,01,1,data\raw\sisfall\SA11\F15_SA11_R01.txt,3000,200,15.0,15,0.0
F15,SA11,02,1,data\raw\sisfall\SA11\F15_SA11_R02.txt,3000,200,15.0,15,0.0
F15,SA11,03,1,data\raw\sisfall\SA11\F15_SA11_R03.txt,3000,200,15.0,15,0.0
F15,SA11,04,1,data\raw\sisfall\SA11\F15_SA11_R04.txt,3000,200,15.0,15,0.0
F15,SA11,05,1,data\raw\sisfall\SA11\F15_SA11_R05.txt,3000,200,15.0,15,0.0
D01,SA12,01,0,data\raw\sisfall\SA12\D01_SA12_R01.txt,19999,200,100.0,100,-0.0
D02,SA12,01,0,data\raw\sisfall\SA12\D02_SA12_R01.txt,20000,200,100.0,100,0.0
D03,SA12,01,0,data\raw\sisfall\SA12\D03_SA12_R01.txt,20000,200,100.0,100,0.0
D04,SA12,01,0,data\raw\sisfall\SA12\D04_SA12_R01.txt,20000,200,100.0,100,0.0
D05,SA12,01,0,data\raw\sisfall\SA12\D05_SA12_R01.txt,5000,200,25.0,25,0.0
D05,SA12,02,0,data\raw\sisfall\SA12\D05_SA12_R02.txt,5000,200,25.0,25,0.0
D05,SA12,03,0,data\raw\sisfall\SA12\D05_SA12_R03.txt,5000,200,25.0,25,0.0
D05,SA12,04,0,data\raw\sisfall\SA12\D05_SA12_R04.txt,5000,200,25.0,25,0.0
D05,SA12,05,0,data\raw\sisfall\SA12\D05_SA12_R05.txt,5000,200,25.0,25,0.0
D06,SA12,01,0,data\raw\sisfall\SA12\D06_SA12_R01.txt,4999,200,25.0,25,-0.0
D06,SA12,02,0,data\raw\sisfall\SA12\D06_SA12_R02.txt,5000,200,25.0,25,0.0
D06,SA12,03,0,data\raw\sisfall\SA12\D06_SA12_R03.txt,5000,200,25.0,25,0.0
D06,SA12,04,0,data\raw\sisfall\SA12\D06_SA12_R04.txt,5000,200,25.0,25,0.0
D06,SA12,05,0,data\raw\sisfall\SA12\D06_SA12_R05.txt,5000,200,25.0,25,0.0
D07,SA12,01,0,data\raw\sisfall\SA12\D07_SA12_R01.txt,2400,200,12.0,12,0.0
D07,SA12,02,0,data\raw\sisfall\SA12\D07_SA12_R02.txt,2400,200,12.0,12,0.0
D07,SA12,03,0,data\raw\sisfall\SA12\D07_SA12_R03.txt,2400,200,12.0,12,0.0
D07,SA12,04,0,data\raw\sisfall\SA12\D07_SA12_R04.txt,2400,200,12.0,12,0.0
D07,SA12,05,0,data\raw\sisfall\SA12\D07_SA12_R05.txt,2400,200,12.0,12,0.0
D08,SA12,01,0,data\raw\sisfall\SA12\D08_SA12_R01.txt,2400,200,12.0,12,0.0
D08,SA12,02,0,data\raw\sisfall\SA12\D08_SA12_R02.txt,2400,200,12.0,12,0.0
D08,SA12,03,0,data\raw\sisfall\SA12\D08_SA12_R03.txt,2400,200,12.0,12,0.0
D08,SA12,04,0,data\raw\sisfall\SA12\D08_SA12_R04.txt,2400,200,12.0,12,0.0
D08,SA12,05,0,data\raw\sisfall\SA12\D08_SA12_R05.txt,2400,200,12.0,12,0.0
D09,SA12,01,0,data\raw\sisfall\SA12\D09_SA12_R01.txt,2400,200,12.0,12,0.0
D09,SA12,02,0,data\raw\sisfall\SA12\D09_SA12_R02.txt,2400,200,12.0,12,0.0
D09,SA12,03,0,data\raw\sisfall\SA12\D09_SA12_R03.txt,2399,200,11.99,12,-0.01
D09,SA12,04,0,data\raw\sisfall\SA12\D09_SA12_R04.txt,2400,200,12.0,12,0.0
D09,SA12,05,0,data\raw\sisfall\SA12\D09_SA12_R05.txt,2400,200,12.0,12,0.0
D10,SA12,01,0,data\raw\sisfall\SA12\D10_SA12_R01.txt,2400,200,12.0,12,0.0
D10,SA12,02,0,data\raw\sisfall\SA12\D10_SA12_R02.txt,2400,200,12.0,12,0.0
D10,SA12,03,0,data\raw\sisfall\SA12\D10_SA12_R03.txt,2400,200,12.0,12,0.0
D10,SA12,04,0,data\raw\sisfall\SA12\D10_SA12_R04.txt,2400,200,12.0,12,0.0
D10,SA12,05,0,data\raw\sisfall\SA12\D10_SA12_R05.txt,2400,200,12.0,12,0.0
D11,SA12,01,0,data\raw\sisfall\SA12\D11_SA12_R01.txt,2399,200,11.99,12,-0.01
D11,SA12,02,0,data\raw\sisfall\SA12\D11_SA12_R02.txt,2400,200,12.0,12,0.0
D11,SA12,03,0,data\raw\sisfall\SA12\D11_SA12_R03.txt,2400,200,12.0,12,0.0
D11,SA12,04,0,data\raw\sisfall\SA12\D11_SA12_R04.txt,2400,200,12.0,12,0.0
D11,SA12,05,0,data\raw\sisfall\SA12\D11_SA12_R05.txt,2400,200,12.0,12,0.0
D12,SA12,01,0,data\raw\sisfall\SA12\D12_SA12_R01.txt,2400,200,12.0,12,0.0
D12,SA12,02,0,data\raw\sisfall\SA12\D12_SA12_R02.txt,2400,200,12.0,12,0.0
D12,SA12,03,0,data\raw\sisfall\SA12\D12_SA12_R03.txt,2400,200,12.0,12,0.0
D12,SA12,04,0,data\raw\sisfall\SA12\D12_SA12_R04.txt,2400,200,12.0,12,0.0
D12,SA12,05,0,data\raw\sisfall\SA12\D12_SA12_R05.txt,2400,200,12.0,12,0.0
D13,SA12,01,0,data\raw\sisfall\SA12\D13_SA12_R01.txt,2400,200,12.0,12,0.0
D13,SA12,02,0,data\raw\sisfall\SA12\D13_SA12_R02.txt,2400,200,12.0,12,0.0
D13,SA12,03,0,data\raw\sisfall\SA12\D13_SA12_R03.txt,2400,200,12.0,12,0.0
D13,SA12,04,0,data\raw\sisfall\SA12\D13_SA12_R04.txt,2400,200,12.0,12,0.0
D13,SA12,05,0,data\raw\sisfall\SA12\D13_SA12_R05.txt,2400,200,12.0,12,0.0
D14,SA12,01,0,data\raw\sisfall\SA12\D14_SA12_R01.txt,2400,200,12.0,12,0.0
D14,SA12,02,0,data\raw\sisfall\SA12\D14_SA12_R02.txt,2400,200,12.0,12,0.0
D14,SA12,03,0,data\raw\sisfall\SA12\D14_SA12_R03.txt,2400,200,12.0,12,0.0
D14,SA12,04,0,data\raw\sisfall\SA12\D14_SA12_R04.txt,2400,200,12.0,12,0.0
D14,SA12,05,0,data\raw\sisfall\SA12\D14_SA12_R05.txt,2400,200,12.0,12,0.0
D15,SA12,01,0,data\raw\sisfall\SA12\D15_SA12_R01.txt,2400,200,12.0,12,0.0
D15,SA12,02,0,data\raw\sisfall\SA12\D15_SA12_R02.txt,2400,200,12.0,12,0.0
D15,SA12,03,0,data\raw\sisfall\SA12\D15_SA12_R03.txt,2400,200,12.0,12,0.0
D15,SA12,04,0,data\raw\sisfall\SA12\D15_SA12_R04.txt,2400,200,12.0,12,0.0
D15,SA12,05,0,data\raw\sisfall\SA12\D15_SA12_R05.txt,2400,200,12.0,12,0.0
D16,SA12,01,0,data\raw\sisfall\SA12\D16_SA12_R01.txt,2399,200,11.99,12,-0.01
D16,SA12,02,0,data\raw\sisfall\SA12\D16_SA12_R02.txt,2400,200,12.0,12,0.0
D16,SA12,03,0,data\raw\sisfall\SA12\D16_SA12_R03.txt,2400,200,12.0,12,0.0
D16,SA12,04,0,data\raw\sisfall\SA12\D16_SA12_R04.txt,2400,200,12.0,12,0.0
D16,SA12,05,0,data\raw\sisfall\SA12\D16_SA12_R05.txt,2400,200,12.0,12,0.0
D17,SA12,01,0,data\raw\sisfall\SA12\D17_SA12_R01.txt,4999,200,25.0,25,-0.0
D17,SA12,02,0,data\raw\sisfall\SA12\D17_SA12_R02.txt,5000,200,25.0,25,0.0
D17,SA12,03,0,data\raw\sisfall\SA12\D17_SA12_R03.txt,5000,200,25.0,25,0.0
D17,SA12,04,0,data\raw\sisfall\SA12\D17_SA12_R04.txt,5000,200,25.0,25,0.0
D17,SA12,05,0,data\raw\sisfall\SA12\D17_SA12_R05.txt,5000,200,25.0,25,0.0
D18,SA12,01,0,data\raw\sisfall\SA12\D18_SA12_R01.txt,2400,200,12.0,12,0.0
D18,SA12,02,0,data\raw\sisfall\SA12\D18_SA12_R02.txt,2400,200,12.0,12,0.0
D18,SA12,03,0,data\raw\sisfall\SA12\D18_SA12_R03.txt,2400,200,12.0,12,0.0
D18,SA12,04,0,data\raw\sisfall\SA12\D18_SA12_R04.txt,2400,200,12.0,12,0.0
D18,SA12,05,0,data\raw\sisfall\SA12\D18_SA12_R05.txt,2400,200,12.0,12,0.0
D19,SA12,01,0,data\raw\sisfall\SA12\D19_SA12_R01.txt,2400,200,12.0,12,0.0
D19,SA12,02,0,data\raw\sisfall\SA12\D19_SA12_R02.txt,2400,200,12.0,12,0.0
D19,SA12,03,0,data\raw\sisfall\SA12\D19_SA12_R03.txt,2400,200,12.0,12,0.0
D19,SA12,04,0,data\raw\sisfall\SA12\D19_SA12_R04.txt,2400,200,12.0,12,0.0
D19,SA12,05,0,data\raw\sisfall\SA12\D19_SA12_R05.txt,2400,200,12.0,12,0.0
F01,SA12,01,1,data\raw\sisfall\SA12\F01_SA12_R01.txt,3000,200,15.0,15,0.0
F01,SA12,02,1,data\raw\sisfall\SA12\F01_SA12_R02.txt,3000,200,15.0,15,0.0
F01,SA12,03,1,data\raw\sisfall\SA12\F01_SA12_R03.txt,3000,200,15.0,15,0.0
F01,SA12,04,1,data\raw\sisfall\SA12\F01_SA12_R04.txt,3000,200,15.0,15,0.0
F01,SA12,05,1,data\raw\sisfall\SA12\F01_SA12_R05.txt,3000,200,15.0,15,0.0
F02,SA12,01,1,data\raw\sisfall\SA12\F02_SA12_R01.txt,3000,200,15.0,15,0.0
F02,SA12,02,1,data\raw\sisfall\SA12\F02_SA12_R02.txt,3000,200,15.0,15,0.0
F02,SA12,03,1,data\raw\sisfall\SA12\F02_SA12_R03.txt,3000,200,15.0,15,0.0
F02,SA12,04,1,data\raw\sisfall\SA12\F02_SA12_R04.txt,3000,200,15.0,15,0.0
F02,SA12,05,1,data\raw\sisfall\SA12\F02_SA12_R05.txt,3000,200,15.0,15,0.0
F03,SA12,01,1,data\raw\sisfall\SA12\F03_SA12_R01.txt,3000,200,15.0,15,0.0
F03,SA12,02,1,data\raw\sisfall\SA12\F03_SA12_R02.txt,3000,200,15.0,15,0.0
F03,SA12,03,1,data\raw\sisfall\SA12\F03_SA12_R03.txt,3000,200,15.0,15,0.0
F03,SA12,04,1,data\raw\sisfall\SA12\F03_SA12_R04.txt,3000,200,15.0,15,0.0
F03,SA12,05,1,data\raw\sisfall\SA12\F03_SA12_R05.txt,3000,200,15.0,15,0.0
F04,SA12,01,1,data\raw\sisfall\SA12\F04_SA12_R01.txt,3000,200,15.0,15,0.0
F04,SA12,02,1,data\raw\sisfall\SA12\F04_SA12_R02.txt,3000,200,15.0,15,0.0
F04,SA12,03,1,data\raw\sisfall\SA12\F04_SA12_R03.txt,2999,200,14.99,15,-0.01
F04,SA12,04,1,data\raw\sisfall\SA12\F04_SA12_R04.txt,3000,200,15.0,15,0.0
F04,SA12,05,1,data\raw\sisfall\SA12\F04_SA12_R05.txt,3000,200,15.0,15,0.0
F05,SA12,01,1,data\raw\sisfall\SA12\F05_SA12_R01.txt,3000,200,15.0,15,0.0
F05,SA12,02,1,data\raw\sisfall\SA12\F05_SA12_R02.txt,3000,200,15.0,15,0.0
F05,SA12,03,1,data\raw\sisfall\SA12\F05_SA12_R03.txt,3000,200,15.0,15,0.0
F05,SA12,04,1,data\raw\sisfall\SA12\F05_SA12_R04.txt,3000,200,15.0,15,0.0
F05,SA12,05,1,data\raw\sisfall\SA12\F05_SA12_R05.txt,3000,200,15.0,15,0.0
F06,SA12,01,1,data\raw\sisfall\SA12\F06_SA12_R01.txt,2999,200,14.99,15,-0.01
F06,SA12,02,1,data\raw\sisfall\SA12\F06_SA12_R02.txt,3000,200,15.0,15,0.0
F06,SA12,03,1,data\raw\sisfall\SA12\F06_SA12_R03.txt,2999,200,14.99,15,-0.01
F06,SA12,04,1,data\raw\sisfall\SA12\F06_SA12_R04.txt,2999,200,14.99,15,-0.01
F06,SA12,05,1,data\raw\sisfall\SA12\F06_SA12_R05.txt,3000,200,15.0,15,0.0
F07,SA12,01,1,data\raw\sisfall\SA12\F07_SA12_R01.txt,3000,200,15.0,15,0.0
F07,SA12,02,1,data\raw\sisfall\SA12\F07_SA12_R02.txt,3000,200,15.0,15,0.0
F07,SA12,03,1,data\raw\sisfall\SA12\F07_SA12_R03.txt,3000,200,15.0,15,0.0
F07,SA12,04,1,data\raw\sisfall\SA12\F07_SA12_R04.txt,3000,200,15.0,15,0.0
F07,SA12,05,1,data\raw\sisfall\SA12\F07_SA12_R05.txt,2999,200,14.99,15,-0.01
F08,SA12,01,1,data\raw\sisfall\SA12\F08_SA12_R01.txt,3000,200,15.0,15,0.0
F08,SA12,02,1,data\raw\sisfall\SA12\F08_SA12_R02.txt,3000,200,15.0,15,0.0
F08,SA12,03,1,data\raw\sisfall\SA12\F08_SA12_R03.txt,3000,200,15.0,15,0.0
F08,SA12,04,1,data\raw\sisfall\SA12\F08_SA12_R04.txt,3000,200,15.0,15,0.0
F08,SA12,05,1,data\raw\sisfall\SA12\F08_SA12_R05.txt,3000,200,15.0,15,0.0
F09,SA12,01,1,data\raw\sisfall\SA12\F09_SA12_R01.txt,3000,200,15.0,15,0.0
F09,SA12,02,1,data\raw\sisfall\SA12\F09_SA12_R02.txt,3000,200,15.0,15,0.0
F09,SA12,03,1,data\raw\sisfall\SA12\F09_SA12_R03.txt,3000,200,15.0,15,0.0
F09,SA12,04,1,data\raw\sisfall\SA12\F09_SA12_R04.txt,3000,200,15.0,15,0.0
F09,SA12,05,1,data\raw\sisfall\SA12\F09_SA12_R05.txt,3000,200,15.0,15,0.0
F10,SA12,01,1,data\raw\sisfall\SA12\F10_SA12_R01.txt,3000,200,15.0,15,0.0
F10,SA12,02,1,data\raw\sisfall\SA12\F10_SA12_R02.txt,3000,200,15.0,15,0.0
